,S_INFO_WINDCODE,S_VAL_MV,S_INFO_PROVINCE
3536,300489.SZ,160809.0,黑龙江省
3537,002026.SZ,224752.6542,山东省
3538,600240.SH,128182.824,北京
3539,000333.SZ,36533324.4793,广东省
3540,000996.SZ,365355.0,北京
3541,300511.SZ,282010.6307,上海
3542,002570.SZ,622714.68,浙江省
3543,600793.SH,229722.48,四川省
3544,000619.SZ,198000.0,安徽省
3545,002790.SZ,265420.8,福建省
3546,300097.SZ,257097.7551,辽宁省
3547,600619.SH,724235.7076,上海
3548,300679.SZ,958370.4,广东省
3549,603757.SH,273965.664,浙江省
3550,600575.SH,1099811.8814,安徽省
3551,000509.SZ,215451.0935,四川省
3552,600200.SH,354057.2495,江苏省
3553,601698.SH,4500000.0,北京
3554,002746.SZ,752572.9454,山东省
3555,600782.SH,1418981.5997,江西省
3556,300259.SZ,424412.5228,河南省
3557,603676.SH,470376.0,西藏自治区
3558,000552.SZ,569455.7915,甘肃省
3559,002709.SZ,898155.1854,广东省
3560,002558.SZ,3601371.899,重庆
3561,002584.SZ,356982.0174,广东省
3562,000551.SZ,264053.0673,江苏省
3563,600792.SH,325684.8644,云南省
3564,300339.SZ,1075154.6354,江苏省
3565,600151.SH,679835.584,上海
3566,000536.SZ,744062.824,福建省
3567,300435.SZ,300401.612,浙江省
3568,002365.SZ,248417.3475,湖北省
3569,300297.SZ,766084.2595,广东省
3570,002695.SZ,831519.4762,江西省
3571,000628.SZ,319267.0,四川省
3572,002735.SZ,272416.6481,广东省
3573,600220.SH,383418.1701,江苏省
3574,600761.SH,660981.4562,安徽省
3575,300070.SZ,2227876.0022,北京
3576,600897.SH,634335.3,福建省
3577,002008.SZ,3936418.3784,广东省
3578,002717.SZ,724012.3485,广东省
3579,300258.SZ,431730.0,江苏省
3580,600711.SH,1147092.9949,福建省
3581,300272.SZ,281895.6329,上海
3582,600239.SH,488128.8203,云南省
3583,000548.SZ,204678.4825,湖南省
3584,002339.SZ,324484.2432,山东省
3585,300522.SZ,186310.74,江苏省
3586,002880.SZ,602640.0,广东省
3587,603031.SH,169792.0,安徽省
3588,300102.SZ,321662.68,福建省
3589,300088.SZ,1567518.5605,安徽省
3590,002261.SZ,659359.3575,湖南省
3591,000719.SZ,703964.1793,河南省
3592,603068.SH,1478547.5589,上海
3593,600537.SH,372905.888,浙江省
3594,300002.SZ,684421.1024,北京
3595,600578.SH,2030767.0716,北京
3596,300685.SZ,1139080.028,福建省
3597,601155.SH,6792739.7999,江苏省
3598,603366.SH,326400.0,江苏省
3599,002770.SZ,324080.8679,河南省
3600,300480.SZ,344286.2611,河南省
3601,300431.SZ,144990.7857,北京
3602,002087.SZ,304664.287,河南省
3603,000571.SZ,180722.208,海南省
3604,000961.SZ,3194128.1542,江苏省
3605,603885.SH,2764398.6847,上海
3606,300579.SZ,594900.0,北京
3607,300326.SZ,1262631.6304,上海
3608,002656.SZ,252944.5446,广东省
3609,600328.SH,345606.5166,内蒙古自治区
3610,600970.SH,1066358.7719,江苏省
3611,002892.SZ,724812.0,湖南省
3612,603359.SH,503132.56,江苏省
3613,300655.SZ,320720.2405,江苏省
3614,300013.SZ,379684.0478,江苏省
3615,603233.SH,3122158.052,广东省
3616,603507.SH,214536.345,江苏省
3617,002666.SZ,325870.2438,广东省
3618,000409.SZ,292252.6224,山东省
3619,600395.SH,849041.6047,贵州省
3620,600275.SH,111944.1924,湖北省
3621,601890.SH,551655.0,江苏省
3622,000018.SZ,152842.051,广东省
3623,601800.SH,16093861.7479,北京
3624,603568.SH,2012475.8047,浙江省
3625,600673.SH,2185075.5128,广东省
3626,300143.SZ,429041.4515,广东省
3627,002298.SZ,599535.6283,安徽省
3628,000949.SZ,465332.7381,河南省
3629,603268.SH,200160.1056,广东省
3630,603739.SH,438016.944,山东省
3631,600515.SH,1582574.9463,海南省
3632,300149.SZ,777153.0671,广东省
3633,000606.SZ,439568.8286,青海省
3634,300093.SZ,260928.0,广东省
3635,600338.SH,1075111.1576,西藏自治区
3636,300255.SZ,497402.3791,河北省
3637,000959.SZ,1771945.516,北京
3638,603976.SH,333849.6,重庆
3639,002217.SZ,1685981.175,福建省
3640,000532.SZ,499827.093,广东省
3641,002740.SZ,276977.257,福建省
3642,300086.SZ,220500.0,海南省
3643,600298.SH,2255509.541,湖北省
3644,600509.SH,449051.8566,新疆维吾尔自治区
3645,002224.SZ,434021.5705,浙江省
3646,300243.SZ,176565.3668,山东省
3647,000426.SZ,924107.6862,内蒙古自治区
3648,002085.SZ,1524255.1356,浙江省
3649,000568.SZ,12377158.4222,四川省
3650,603618.SH,390429.2227,浙江省
3651,600790.SH,521821.5704,浙江省
3652,603817.SH,305100.0,福建省
3653,603228.SH,2740790.8255,广东省
3654,600162.SH,791217.0718,广东省
3655,002889.SZ,354506.3682,广东省
3656,600278.SH,634523.7129,上海
3657,601975.SH,1507020.0072,江苏省
3658,300618.SZ,1455617.8085,江苏省
3659,000923.SZ,984315.2732,河北省
3660,601799.SH,2145173.8422,江苏省
3661,300357.SZ,2351939.328,浙江省
3662,002947.SZ,759814.5985,江苏省
3663,300051.SZ,224904.6944,福建省
3664,002028.SZ,849153.768,上海
3665,300207.SZ,2097198.811,广东省
3666,300376.SZ,989351.7013,广东省
3667,300045.SZ,556999.7952,北京
3668,000518.SZ,327398.8786,江苏省
3669,603299.SH,556974.7532,江苏省
3670,300079.SZ,694887.1069,北京
3671,600247.SH,126165.6,吉林省
3672,000912.SZ,782432.0,四川省
3673,600094.SH,1715400.2645,上海
3674,002778.SZ,148367.3175,江苏省
3675,002918.SZ,617757.696,广东省
3676,002396.SZ,1724759.782,福建省
3677,603277.SH,397666.05,浙江省
3678,600603.SH,705178.9146,四川省
3679,000505.SZ,398444.2015,海南省
3680,000983.SZ,1827696.0,山西省
3681,300359.SZ,346909.2718,广东省
3682,688088.SH,2078314.0,浙江省
3683,002853.SZ,290643.9465,广东省
